Label,GAIA ID,Old RA,Old DEC,New RA,New DEC,Observation Time,Plate RA,Plate DEC,Field Size,Angular Distance
O1173,510734219245781248,21.438174756028072,61.77682615375389,21.438168288413863,61.77679750269765,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.6107704698026781
O1173,510742190701731200,22.65988668748168,61.375928459392604,22.65985681506424,61.37591630490898,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.9520041566882554
O1173,510459650576077440,19.961588765881018,60.58488706919302,19.96156271522912,60.58487401521741,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.7600275861672854
O1173,510811116338528256,21.96548802370123,61.67838387387776,21.965464061610504,61.678393125253294,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.3815105391595783
O1173,512673826474494848,21.337689040348213,63.567905948628784,21.33766555322778,63.56789721038085,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.212562904357307
O1173,511301979557141504,27.732221859467405,61.35066148366766,27.732194255688807,61.350650133737616,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.19668929111872
O1173,512369708431309824,22.64610149145124,62.72525159588901,22.64607026423212,62.72524433001071,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.240582485614281
O1173,511181926633242624,26.247197562474486,60.80604457627585,26.247177400369885,60.8060310031321,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.3554241871544168
O1173,509918209817986816,24.10513456613037,60.98054430059042,24.105111042358462,60.9805340461828,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.5323773538195777
O1173,426354776352545024,17.002357989302876,60.55171020749324,17.002326924718012,60.5516988913882,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.21438758287616
O1173,510933540083047680,20.46468183119158,61.94554363734283,20.46464005584374,61.94553513002747,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.050844391205037
O1173,413874524796674048,19.89243569437325,58.25615929982016,19.892404218722323,58.25614409845456,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.931500730861596
O1173,511093347226513664,20.183317007739188,62.51175567559371,20.18328662020188,62.51175171065968,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.55056366309999
