SOURCE_ID	parallax	ra	dec	mg	mbp	mrp	bp_rp	phot_g_mean_flux	phot_bp_mean_flux	phot_rp_mean_flux	ag_gspphot	ebpminrp_gspphot	pmra	pmdec
2060597627833977344	0.5409975150751019	304.69720628904906	37.25512645906815	-4.668200665723889	-1.5575076878186156	-2.661444836866467	-0.3532629	3531650.284173871	1678071.7046561947	2692320.973892241	2.6516	1.4572	-2.4394212922677467	-5.418082546988198
2200307455080694784	0.44681905197931654	335.5107450695077	58.719271779520206	-4.6611996679135315	-1.9933324842282296	-2.9223791150876037	-0.3743534	3090935.973509464	1710067.862764684	2335464.977064743	2.374	1.3034	-3.9146770433445104	-2.662867057468547
431784233486202880	0.4675597624655583	4.741158905761384	63.57198800145838	-4.608943044086312	-2.592152892490243	-3.223815261264657	-0.34683764	5515162.983866835	3250517.1670389124	3375659.8333879863	1.7916	0.9785	-3.7302362465090035	-0.9030083394387586
431794919364883840	0.3513251303234815	4.858406873333686	63.82675966814736	-4.5976920751997845	-2.4703217176863568	-3.181809487766923	-0.3056122	2882716.22492015	1640453.9435143722	1833583.0489595416	1.8641	1.0171	-3.051055481875417	-0.5112622364518269
515826229386595456	0.33574555421099567	40.55250958997084	64.58773649161013	-4.606814167227223	-1.6980793687958275	-2.7187369081635024	-0.34724247	1488034.5803801492	735646.7761154242	1093134.541011042	2.4927	1.3679	-0.6427649369767312	-0.7908232642332912
468462773152315264	0.23146522707823255	59.563032613547605	54.988061924356266	-4.5835222411990415	-1.3139065910220395	-2.532037656390692	-0.2909689	546722.8124579313	245443.19620266432	437466.48687847727	2.7489	1.5091	-0.060757416259140995	-0.1325681476281204
3375202836997950592	0.5777309785817734	92.41488800902992	20.487614122989992	-4.6005368663564585	-3.6810324622884654	-3.8026521636739634	-0.3685803	18943174.910477452	13529484.142426718	8783554.979594918	0.9029	0.4902	0.2505266767522468	-2.4847998848841706
3369808529874135936	0.2260425600457943	96.80812351325817	17.938630944096982	-4.59431499838418	-3.1525184571701903	-3.523106759782495	-0.34941173	1958362.6174880138	1272930.6230259486	1039396.4803514142	1.3229	0.72	-0.2103431520734519	-0.31861653479269114
4293571779557904896	0.3720184894741138	287.6940504448434	5.375647603909641	-4.565517104133015	2.361812912956829	-0.3735233907541087	-0.28806376	122789.87482349563	21469.44578625193	154773.48521208836	5.3828	3.0234	-1.512401638842217	-2.3254110635166954
2164766188394367744	0.16082514892737954	320.4677426406244	48.14860096117257	-4.599895895443666	-0.004418314419496028	-1.7698420891387343	-0.3125763	106319.52993327384	35472.54078979392	104665.37235423071	3.7525	2.078	-3.1689836125684088	-3.354078592756586
2014899042665618432	0.2680351673409666	346.7156601802531	61.30035661933577	-4.588888536036279	3.1063710350391602	0.019725908696386796	-0.2361548	41297.69133083691	5613.736079608701	55930.84086593511	5.8774	3.3228	-6.241270624476661	-3.8335031783937588
2015456254551362432	0.15749798839162413	351.214868457734	61.28320284069482	-4.582374610061972	-2.187307156677573	-3.041506566162436	-0.2716006	475605.3872224564	254032.8810760674	323825.4685475678	2.063	1.1258	-2.531722635663289	-1.2299256892500245
465115962839097600	0.30934051268746493	38.544008024098105	60.02171665523772	-4.562646584421802	-2.0732876824442625	-2.913904862314868	-0.3445828	1639981.2384955918	882278.4036385213	1110692.2428081958	2.1651	1.1852	-1.0316374957312666	-0.700303052931225
465026249562893440	0.4425448322901865	38.67500488352324	59.507436829016264	-4.568219212173847	-1.8292928014987986	-2.7815604482883494	-0.34163237	2821429.0031933784	1442277.1459570162	2012319.8149616742	2.3592	1.2939	-0.5884796685619237	-0.08530975411656413
464697873547937664	0.5100423926134959	43.54447005725744	60.650968886897445	-4.588508573809054	-2.9379818118003866	-3.396549431124117	-0.36103237	8396196.512932526	5318904.665827404	4709669.637799157	1.5037	0.8196	-0.2500114413101459	-0.3040148205470163
458310054588240384	0.4229992423295297	35.46838111599417	56.90499528764688	-4.542899196759944	-3.359899228231196	-3.6192690783898875	-0.34663016	7932053.886822145	5395797.116584043	3976903.1926752096	1.1135	0.606	-0.3523134425580261	-3.0620849480065218
426354776352545024	0.22605905326058187	17.002326924718012	60.5516988913882	-4.5211336008770715	-3.0339823357327234	-3.462368070290829	-0.30261427	1793428.6030971534	1141441.2913608402	982990.2025674956	1.3454	0.731	-1.6002476140795958	-0.5829329498182214
512642009347307904	0.3167294657919224	20.5864213064379	63.254227496530845	-4.559667294888241	-0.9263004716918299	-2.254108851818783	-0.35339165	758701.207650947	321598.49478934635	634130.7247652427	3.0503	1.6812	-1.7834091041192401	-0.39647459023493536
195645832035222400	0.2262468320299801	81.65634289596129	43.01971193380546	-4.560333220193437	-3.0699667613006145	-3.4827704112029583	-0.32359636	1846057.125112498	1181867.3863328944	1003301.5978194323	1.355	0.7364	0.13779353200038513	0.3107467625621876
3443002567962736896	0.1513893980896488	87.24168666925033	27.35269162120445	-4.5292120960059865	-0.7089653995338185	-2.1423941638770803	-0.31867123	149796.8235550075	60144.25584766823	130709.43339345705	3.1783	1.7521	1.3306120962112673	-0.658952936853249
1825678073689450240	0.3968165200509479	295.2795142716245	19.926995214403245	-4.5524907608766725	-1.6433837910432985	-2.6998222370882203	-0.30626154	1992886.6672530628	977124.5037056312	1500605.1574555736	2.4841	1.3627	-2.026152498913	-5.080117489047312
1824276643090232064	0.17707509312051212	294.95798878081007	18.031589507465522	-4.556733004804066	-1.421089284177235	-2.5396405384496967	-0.34914875	336073.89421416004	158550.42351520958	257827.48158988426	2.6688	1.4677	-3.451227699394579	-6.3838619188079715
2070884044456670848	0.23688380657988617	306.49766319979756	44.7257540749998	-4.565227491471761	3.4146061114335122	0.23321153440714504	-0.26410532	26032.05074597176	3300.995954108714	35887.60843470854	6.0865	3.4455	-2.6781763437784707	-3.8749038462296665
2174829842215140096	0.32635425512704264	327.71007494759607	55.44977470861447	-4.545222997644743	2.4831516742912925	-0.27686190603097316	-0.3173864	85038.26383572753	14775.244491151707	108963.63957959258	5.477	3.0774	-4.163018021600433	-3.9490404711851688
1861639491276941568	0.18689292780104105	304.7424938148368	30.938576954610692	-4.569472967499422	2.5011184822381267	-0.3309623588263264	-0.23371911	29206.649426247866	4766.011490896689	37560.27719982181	5.4511	3.0658	-3.029673076472387	-13.140536266850834
2013573645818008576	0.19928624404369305	346.21674932986235	59.5657427689623	-4.564612472206331	-1.9598439575731526	-2.932313287407137	-0.2513306	637831.9510352915	329844.2837510014	468854.6254083484	2.2376	1.2238	-3.2180795017001316	-2.3733020368117015
509918209817986816	0.3156762114133637	24.105111042358462	60.9805340461828	-4.507508978169804	-3.3923748581823165	-3.6806648819860275	-0.27160996	4613538.004999384	3096353.371520284	2343730.5957893734	1.031	0.5599	-1.2117934308507234	-0.5282411272609087
458461615395187200	0.4342322885137997	35.59474788661312	57.28472078276681	-4.52144931392313	-2.097229467197666	-2.9093088968241307	-0.34672058	3259349.018047677	1777267.9592021108	2179344.643862465	2.1146	1.1588	-0.48553974582580284	-1.7784042105876505
194087510523026560	0.20072253669959328	81.73002080731841	40.54807727522416	-4.517717376559185	-2.543683782427715	-3.157138601153301	-0.34154516	969942.8082501132	572905.2088745689	585067.6213024989	1.7512	0.955	-0.013070551377501356	-0.6477541770682689
476270508301993344	1.1773232556247792	61.95534297803367	62.33294992404042	-4.498946173987038	-2.5804445584627462	-3.1768524487825704	-0.3356921	34093898.83711598	20388541.100426164	20497012.96602341	1.7091	0.9321	-1.143728303696209	-0.4480967369750368
3402226702504514560	1.105401608559473	81.29323065439488	20.583705239749666	-4.478574160465451	-2.9966324604837613	-3.395921114811154	-0.33801132	40871121.662414946	26369997.178935602	22108885.1814995	1.355	0.7373	-0.5154318713677868	-3.997531402078468
271621531459650304	0.23919776321588884	65.1917906443704	51.89310935670554	-4.482251073159654	-2.071801091470201	-2.8945588124174666	-0.31944227	974633.539970127	526807.0842122772	652372.8290798555	2.0913	1.1422	-0.011757700724149	0.9936436906797297
276285148688519680	0.19744454427491154	62.35253535542065	54.87575685251973	-4.512695403232893	0.7708915756794603	-1.287266345157942	-0.29944205	94292.0634636401	26178.84420901863	101147.46550763882	4.2411	2.3576	-0.18113274591587605	-0.24019860957488
4269291676624294016	0.24298065286271467	286.8218345567971	3.8399092875203955	-4.48052322736925	-1.4084252106303587	-2.5203016983622923	-0.3191235	623877.6295852448	295073.6667150244	476894.5917275168	2.608	1.431	-0.9569096285024512	-1.9189862740359958
2090687795056051328	3.598248453237108	282.5199906501613	33.362650393309416	-4.48986604952084	-3.5536187603400844	-3.764337392084469	-0.26368138	680762237.9660368	466709519.4838211	328908783.9909309	0.8752	0.4744	2.0450574085185607	-3.6847054917129016
2028408261042697984	0.17768910881943542	297.8983196782303	28.101387400776723	-4.523507200827321	-1.0555232397219747	-2.3157275549075216	-0.34949565	259723.60236305752	114011.27232355364	211237.34315057422	2.9229	1.6097	-3.0277947897212134	-5.558890147598381
2009866681032794368	0.28228697432349015	345.55143590566115	57.19384766938892	-4.5302976514007165	-2.5403785849715783	-3.2421569968368127	-0.24412161	1976275.2289696087	1129665.356077073	1251419.1803856255	1.7315	0.9459	-3.61690029597335	-2.1899398099311087
2010254911712961280	0.3425374231061528	345.9033187942429	58.30972703375691	-4.525648697345905	-2.461142524212055	-3.119520171611957	-0.33762234	2660861.55064518	1546287.0124094512	1645819.2817247533	1.824	0.996	-4.002408037859079	-3.606320658529097
2206894148200356608	0.28516890252443255	342.91698255509573	61.63078776233063	-4.526385989316804	-0.7676601077402658	-2.159834828504426	-0.3378253	549927.4541508508	225260.67031017356	471299.0750679927	3.1385	1.73	-2.8695434288983597	-1.7808814125708234
2165157958142771968	0.12247460536432211	317.1857025536713	47.50783447894103	-4.473227865131882	-0.7681142157635961	-2.168874866398361	-0.2971394	101617.84594476785	41567.55913956736	87659.739224507	3.0834	1.6979	-2.99133748028508	-3.5102909558918065
2211052707335161728	0.20923989694325346	356.5523626296455	68.12296657731883	-4.528407456583841	2.5984264591266086	-0.25284040183530543	-0.24283314	33744.18567744016	5461.792913368149	43811.017225809526	5.4985	3.0941	-3.752864746202887	-0.5791813157358809
2162799123425348608	0.13973640924497258	316.31335279808854	45.85362074883387	-4.510086120254953	-2.296655954010446	-3.02641517031904	-0.32954073	392609.0948714677	221155.76224909624	251387.43108273388	1.9391	1.0593	-3.5559000647507455	-4.332216358346302
2060516749329108992	0.24565399226490667	303.7847794740295	36.780075086569305	-4.49419404652288	-1.9453106084125285	-2.8231392064349894	-0.3269714	940139.1391033664	494525.5953489264	644260.3718151555	2.2002	1.2048	-1.9938757525424262	-4.754618545451942
2200108821434666240	0.23671151596382767	335.536249069916	58.353230455482624	-4.541521226371598	3.182219828163314	0.0791877160417318	-0.22786784	30439.25126742136	4082.8912153088777	41297.31371478138	5.8914	3.3309	-1.1684523563974318	-2.034545251479275
2174946875789394688	0.4389732794708403	327.75239333464594	56.35538704972157	-4.52517505764607	-1.4660217392409187	-2.563777171369825	-0.3336445	2126634.3983857604	1015551.2762094999	1620113.2007282625	2.6055	1.4314	-3.8773246477614123	-3.9540587844229726
461193695624775424	0.303935817713133	44.83380360849378	58.74492214178172	-4.465869684938468	-1.0521197516956704	-2.343167801622429	-0.27565193	769517.3751579071	332528.14825854904	633854.0155129365	2.8516	1.5667	0.6061559251652537	-0.9745111676573079
510933540083047680	0.3793468256217161	20.46464005584374	61.94553513002747	-4.43969450456941	-0.813023905585645	-2.172802309821485	-0.30702162	998384.1416661367	415622.81285611796	844018.4247481667	3.024	1.6668	-2.151997233837358	-0.43824217082232736
444707755718683392	0.23137433202237734	58.81555837494815	55.505066916630945	-4.425948610119489	-1.1386425397917304	-2.3444435499235663	-0.32309902	458264.66965426825	208691.204676555	367761.40902787657	2.7821	1.5289	-0.16025215616331512	-0.45297811042963926
458374719617260672	0.4009815393031285	34.78851120538314	57.13508738007192	-4.439574725550553	-2.5909941267193766	-3.1710293363751383	-0.3151648	3979103.924281447	2388160.2107042084	2364932.7429127907	1.6431	0.8952	-0.6967105785436342	-1.0935350352991342
458489068827059328	0.3779294237513689	35.70767865276969	57.51171102206095	-4.440237604546393	-2.5589694608925235	-3.136584245133246	-0.33808523	3423129.859607716	2059805.060775549	2035228.9098455154	1.6786	0.9157	-0.5528970284726099	-1.094731073393854
3128062717907194496	0.15898282254814244	103.26984405514689	3.427114553036077	-4.4501352760512	-1.6502333137709257	-2.667412802906669	-0.30142057	312249.11782309914	157837.58865546685	233788.7948418054	2.408	1.3186	-0.1556015484114085	0.5095386941222978
3113567138865573120	0.2626596133393901	102.57343550832466	0.44656974696159896	-4.461907388810498	-2.763804676179272	-3.2847168465894283	-0.30588782	1956214.538625027	1201504.1638580991	1126760.063820172	1.5177	0.8268	-0.5581096155299888	-0.06800733238858525
4318268872311703680	0.16568610775571008	293.8944459167522	14.786315609409641	-4.427343668243184	-0.8938515799253128	-2.189217867156758	-0.3374337	198580.3903698525	85414.1385931727	163462.2212442572	2.9663	1.6328	-2.030027172124189	-5.363207392025104
2020393302297981568	0.21689834547917863	295.26993012171647	24.02898457489789	-4.451753987012932	3.0802317727221755	0.09020529872315208	-0.27247357	25875.040492414737	3765.6226687444428	34323.27309960159	5.7882	3.2625	-3.050668017745423	-6.037779696931528
