plate_id,plate_num,emulsion,filter,date_orig,observatory
66556,7         ,Agfa ISS 21,DIN,1952-09-01,Astrophysikalische Observatorium Potsdam
66559,10        ,Agfa ISS 21,DIN,1952-09-10,Astrophysikalische Observatorium Potsdam
66560,11        ,Agfa ISS 21,DIN,1952-09-10,Astrophysikalische Observatorium Potsdam
66566,17        ,Agfa ISS 21,DIN,1953-02-28,Astrophysikalische Observatorium Potsdam
66567,18        ,Agfa ISS 21,DIN,1953-02-28,Astrophysikalische Observatorium Potsdam
66568,19        ,Agfa ISS 21,DIN,1953-09-28,Astrophysikalische Observatorium Potsdam
66573,25        ,Agfa ISS 21,DIN,1953-06-29,Astrophysikalische Observatorium Potsdam
66584,36        ,Agfa ISS 21DIN (F97462),DIN,1953-09-01,Astrophysikalische Observatorium Potsdam
67089,28B       ,Agfa Spektral Blau Rapid,UG2,1950-08-15,Astrophysikalische Observatorium Potsdam
67092,31        ,Agfa Spektral Blau Rapid,UG2,1950-09-19,Astrophysikalische Observatorium Potsdam
67093,32        ,Agfa Spektral Blau Rapid,UG2,1950-09-19,Astrophysikalische Observatorium Potsdam
67094,33        ,Agfa Spektral Blau Rapid,UG2,1950-09-20,Astrophysikalische Observatorium Potsdam
67095,38        ,Agfa Infrarot Rapid 750,RG5,1951-04-24,Astrophysikalische Observatorium Potsdam
67097,40        ,Agfa Spektral Blau Rapid,NG5,1951-04-24,Astrophysikalische Observatorium Potsdam
67100,43        ,Agfa Spektral Blau Rapid,GG3,1951-05-01,Astrophysikalische Observatorium Potsdam
67101,44        ,Agfa Spektral Blau Rapid,UG2,1951-05-01,Astrophysikalische Observatorium Potsdam
67103,46        ,,UG2,1951-05-11,Astrophysikalische Observatorium Potsdam
67144,87        ,Agfa Astro Spezial ZS1509,UG2,1964-09-22,Astrophysikalische Observatorium Potsdam
67146,89        ,Agfa Isochrom 18 DIN D5571,GG11,1964-09-23,Astrophysikalische Observatorium Potsdam
