plate_id,plate_num,emulsion,filter,date_orig,observatory
75290,ESP0538   ,Kodak 127-04 (hyp.sens.),RG2(=630),1977-03-12,European Southern Observatory
75291,ESP0545   ,Kodak 127-04 (hyp.sens.),PFG 13C (Halpha),1977-03-12,European Southern Observatory
75292,ESP0546   ,Kodak IIIa-J (hyp.-sens.),UG1,1977-03-12,European Southern Observatory
75293,ESP0547   ,Kodak 127-04 (hyp.sens.),RG2(=630),1977-03-13,European Southern Observatory
75294,ESP0548   ,Kodak 127-04 (hyp.sens.),RG2(=630),1977-03-13,European Southern Observatory
75295,ESP0557   ,Kodak IIIa-J (hyp.-sens.),UG1,1977-03-14,European Southern Observatory
75296,ESP0558   ,Kodak 127-04 (hyp.sens.),PFG 13C (Halpha),1977-03-14,European Southern Observatory
75297,ESP0578   ,Kodak IIIa-J (hyp.-sens.),UG1,1977-03-15,European Southern Observatory
75298,ESP0579   ,Kodak IIIa-J (hyp.-sens.),UG1,1977-03-15,European Southern Observatory
75299,ESP0580   ,Kodak IIIa-J (hyp.-sens.),UG1,1977-03-15,European Southern Observatory
75300,ESP0605   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1977-03-18,European Southern Observatory
75301,ESP0606   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1977-03-18,European Southern Observatory
75302,ESP0745c  ,Kodak 127-04 (hyp.sens.),GG13(=385),1977-05-10,European Southern Observatory
75303,ESP0746c  ,Kodak IIIa-J,GG13(=385),1977-05-12,European Southern Observatory
75304,ESP0746   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1977-05-12,European Southern Observatory
75305,ESP0784   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1977-05-16,European Southern Observatory
75306,ESP0808   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1977-05-19,European Southern Observatory
75307,ESPIT36   ,Kodak 127-04 (hyp.sens.),H-gamma,1977-06-14,European Southern Observatory
75388,ESP1318   ,Kodak IIIa-F (hyp.-sens.),UG1,1978-02-23,European Southern Observatory
75389,ESP1319   ,Kodak 098-02 (hyp.-sens.),RG2(=630),1978-02-23,European Southern Observatory
75390,ESP1323   ,Kodak IIa-O (hyp.-sens.),Hß (PFG 6a-4858/39),1978-02-23,European Southern Observatory
75391,ESP1324   ,Kodak IIIa-F (hyp.-sens.),PFG 8A (O III),1978-02-23,European Southern Observatory
75392,ESP1352   ,Kodak IIIa-F (hyp.-sens.),GG13(=385),1978-02-24,European Southern Observatory
75393,ESP1353   ,Kodak 098-02 (hyp.-sens.),PFG 13C (Halpha),1978-02-24,European Southern Observatory
75394,ESP1355   ,Kodak 103a-D,GG14(=495),1978-02-24,European Southern Observatory
75395,ESP1356   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-02-24,European Southern Observatory
75396,ESP1357   ,Kodak 098-02 (hyp.-sens.),RG2(=630),1978-02-24,European Southern Observatory
75397,ESP1359   ,Kodak IV N   (hyp.-sens.),IR - RG715,1978-02-24,European Southern Observatory
75399,ESP1384   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1978-03-03,European Southern Observatory
75400,ESP1385   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1978-03-03,European Southern Observatory
75401,ESP1386   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-03-03,European Southern Observatory
75402,ESP1387   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-03-03,European Southern Observatory
75403,ESP1388   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1978-03-03,European Southern Observatory
75404,ESP1389   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-03-03,European Southern Observatory
75405,ESP1401   ,Kodak 103a-D (hyp.-sens.),GG13(=385),1978-03-09,European Southern Observatory
75406,ESP1402   ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1978-03-09,European Southern Observatory
75407,ESP1403   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-03-09,European Southern Observatory
75408,ESP1404   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-03-09,European Southern Observatory
75409,ESP1405   ,Kodak 103a-D,GG14(=495),1978-03-09,European Southern Observatory
75410,ESP1434c  ,Kodak IIIa-F,H-alpha,1978-03-11,European Southern Observatory
75411,ESP1434   ,Kodak IIa-O,GG13(=385),1978-03-11,European Southern Observatory
75412,ESP1435   ,Kodak IIIa-J,GG13(=385),1978-03-11,European Southern Observatory
75413,ESP1436   ,Kodak 103a-D,GG14(=495),1978-03-11,European Southern Observatory
75414,ESP1437   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-11,European Southern Observatory
75420,ESP1491   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75421,ESP1492   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75422,ESP1493   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75423,ESP1494   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-30,European Southern Observatory
75424,ESP1495   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-30,European Southern Observatory
75425,ESP1496   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1978-03-30,European Southern Observatory
75426,ESP1497   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75427,ESP1498   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75428,ESP1499   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-30,European Southern Observatory
75429,ESP1500   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75430,ESP1501   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75431,ESP1502   ,Kodak IIIa-J (hyp.-sens.),Hß (PFG 6a-4858/39),1978-03-30,European Southern Observatory
75432,ESP1503   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75433,ESP1504   ,Kodak IIIa-J (hyp.-sens.),Hß (PFG 6a-4858/39),1978-03-30,European Southern Observatory
75434,ESP1505   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75435,ESP1506   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75436,ESP1507   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-30,European Southern Observatory
75437,ESP1508   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-30,European Southern Observatory
75438,ESP1509   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-03-30,European Southern Observatory
75439,ESP1510   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-03-30,European Southern Observatory
75440,ESP1519c  ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75441,ESP1519d  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-01,European Southern Observatory
75442,ESP1519e  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-01,European Southern Observatory
75443,ESP1519f  ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75444,ESP1519g  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75445,ESP1519h  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75446,ESP1519i  ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1978-04-01,European Southern Observatory
75447,ESP1519   ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1978-04-01,European Southern Observatory
75448,ESP1520   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75449,ESP1521   ,Kodak IIIa-J (hyp.-sens.),Hß (PFG 6a-4858/39),1978-04-01,European Southern Observatory
75450,ESP1522   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75451,ESP1523   ,Kodak IIIa-J (hyp.-sens.),RG1(=610),1978-04-01,European Southern Observatory
75452,ESP1524   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75453,ESP1525   ,Kodak 098-04 (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75454,ESP1526   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-01,European Southern Observatory
75455,ESP1527   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-01,European Southern Observatory
75456,ESP1528   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-01,European Southern Observatory
75458,ESP1530   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-01,European Southern Observatory
75459,ESP1531   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1978-04-01,European Southern Observatory
75460,ESP1532   ,Kodak IIIa-J (hyp.-sens.),Hß (PFG 6a-4858/39),1978-04-01,European Southern Observatory
75461,ESP1533   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75462,ESP1534   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75463,ESP1535   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75464,ESP1536   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75465,ESP1537   ,Kodak IIIa-F (hyp.-sens.),PGF 9a HeII,1978-04-01,European Southern Observatory
75466,ESP1538   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75467,ESP1539   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-01,European Southern Observatory
75468,ESP1540   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75469,ESP1541   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75470,ESP1542   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-01,European Southern Observatory
75471,ESP1568c  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75472,ESP1568d  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75473,ESP1568e  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75474,ESP1568f  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75475,ESP1568g  ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-07,European Southern Observatory
75476,ESP1568h  ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-07,European Southern Observatory
75477,ESP1568   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75478,ESP1569   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-07,European Southern Observatory
75479,ESP1570   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-07,European Southern Observatory
75480,ESP1571   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75481,ESP1572   ,Kodak 103a-D,GG14(=495),1978-04-07,European Southern Observatory
75482,ESP1573   ,Kodak IIa-O,GG13(=385),1978-04-07,European Southern Observatory
75483,ESP1574   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75484,ESP1575   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-07,European Southern Observatory
75485,ESP1576   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1978-04-07,European Southern Observatory
75486,ESP1577   ,Kodak IIIa-J (hyp.-sens.),Hß (PFG 6a-4858/39),1978-04-07,European Southern Observatory
75487,ESP1578   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75489,ESP1580   ,Kodak IIIa-F (hyp.-sens.),UG1,1978-04-07,European Southern Observatory
75490,ESP1581   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75491,ESP1582   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-07,European Southern Observatory
75492,ESP1583   ,Kodak IIIa-J (hyp.-sens.),PFG 4a HeII,1978-04-07,European Southern Observatory
75493,ESP1584   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75494,ESP1585   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75495,ESP1586   ,Kodak 103a-D,GG14(=495),1978-04-07,European Southern Observatory
75496,ESP1587   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75497,ESP1588   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-07,European Southern Observatory
75498,ESP1589   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-07,European Southern Observatory
75499,ESP1652   ,Kodak IIIa-J (hyp.-sens.),UG1,1978-04-13,European Southern Observatory
75500,ESP1653   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1978-04-13,European Southern Observatory
75501,ESP1654   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-13,European Southern Observatory
75502,ESP1656   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1978-04-13,European Southern Observatory
75503,ESP1657   ,Kodak 098-02,PFG 4a HeII,1978-04-13,European Southern Observatory
75504,ESP1676   ,Kodak IIIa-J (hyp.-sens.),RG2(=630),1978-04-15,European Southern Observatory
75505,ESP1677   ,Kodak IIIa-J (hyp.-sens.),RG2(=630),1978-04-15,European Southern Observatory
75506,ESP1668   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1978-04-28,European Southern Observatory
75507,ESP1713   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-05-12,European Southern Observatory
75508,ESP1714   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-05-12,European Southern Observatory
75509,ESP1715   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1978-05-12,European Southern Observatory
75510,ESP1731   ,Kodak 098-02,RG2(=630),1978-05-16,European Southern Observatory
75511,ESP1836   ,Kodak 098-04 (hyp.-sens.),RG2(=630),1978-12-21,European Southern Observatory
75580,ESP2153   ,Kodak 098-04 (hyp.-sens.),GG13(=385),1981-04-29,European Southern Observatory
75581,ESP2154   ,Kodak 098-04 (hyp.-sens.),GG14(=495),1981-04-29,European Southern Observatory
75582,ESP2155   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75583,ESP2156   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75584,ESP2157   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75585,ESP2158   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-04-29,European Southern Observatory
75586,ESP2159   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-04-29,European Southern Observatory
75587,ESP2160   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-04-29,European Southern Observatory
75588,ESP2161   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75589,ESP2162   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75590,ESP2163   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75591,ESP2164   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75592,ESP2165   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75593,ESP2166   ,,PFG 13C (Halpha),1981-04-29,European Southern Observatory
75594,ESP2167   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75595,ESP2168   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75596,ESP2169   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75597,ESP2170   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75598,ESP2171   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75599,ESP2172   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-29,European Southern Observatory
75600,ESP2173   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-29,European Southern Observatory
75601,ESP2174   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-30,European Southern Observatory
75602,ESP2174a  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-04-30,European Southern Observatory
75603,ESP2174b  ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1981-04-30,European Southern Observatory
75604,ESP2174c  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-30,European Southern Observatory
75605,ESP2174d  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-04-30,European Southern Observatory
75606,ESP2175   ,Kodak IIIa-F (hyp.-sens.),PFG 13C (Halpha),1981-04-30,European Southern Observatory
75607,ESP2176   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-30,European Southern Observatory
75608,ESP2177   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-30,European Southern Observatory
75609,ESP2178   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-30,European Southern Observatory
75610,ESP2179   ,Kodak IIIa-J (hyp.-sens.),RG2(=630),1981-04-30,European Southern Observatory
75611,ESP2180   ,Kodak IIIa-J (hyp.-sens.),PFG 13C (Halpha),1981-04-30,European Southern Observatory
75612,ESP2181   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-04-30,European Southern Observatory
75613,ESP2182   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-04-30,European Southern Observatory
75614,ESP2183   ,Kodak IIa-O (hyp.-sens.),UG1,1981-04-30,European Southern Observatory
75615,ESP2184   ,Kodak IIa-O (hyp.-sens.),UG1,1981-04-30,European Southern Observatory
75616,ESP2185   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-05-01,European Southern Observatory
75617,ESP2186   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1981-05-01,European Southern Observatory
75618,ESP2187   ,Kodak 103a-D (hyp.-sens.),GG14(=495),1981-05-01,European Southern Observatory
75619,ESP2188   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75620,ESP2189   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75621,ESP2190   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75622,ESP2191   ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1981-05-01,European Southern Observatory
75623,ESP2192   ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1981-05-01,European Southern Observatory
75624,ESP2193   ,Kodak IIIa-J (hyp.-sens.),GG14(=495),1981-05-01,European Southern Observatory
75625,ESP2194   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75626,ESP2195   ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75627,ESP2196   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1981-05-01,European Southern Observatory
75628,ESP2197   ,Kodak IIa-O (hyp.-sens.),UG1,1981-05-01,European Southern Observatory
75629,ESP2198   ,Kodak 103a-D,GG14(=495),1981-05-01,European Southern Observatory
75630,ESP2199   ,Kodak IIIa-F (hyp.-sens.),PFG 13C (Halpha),1981-05-01,European Southern Observatory
75631,ESP2200   ,Kodak IIIa-F (hyp.-sens.),PFG 13C (Halpha),1981-05-01,European Southern Observatory
75632,ESP2201   ,Kodak IIIa-F (hyp.-sens.),PFG 13C (Halpha),1981-05-01,European Southern Observatory
75633,ESP2202   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75634,ESP2203   ,Kodak IIa-O (hyp.-sens.),UG1,1981-05-01,European Southern Observatory
75635,ESP2204   ,Kodak IIa-O (hyp.-sens.),GG13(=385),1981-05-01,European Southern Observatory
75636,ESP2205   ,Kodak IIIa-J (hyp.-sens.),PFG 13C (Halpha),1981-05-01,European Southern Observatory
75637,ESP2206   ,Kodak IIa-O (hyp.-sens.),UG1,1981-05-01,European Southern Observatory
75638,ESP2207   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-05-01,European Southern Observatory
75639,ESP2208   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-05-01,European Southern Observatory
75640,ESP2209   ,Kodak IIIa-J (hyp.-sens.),PFG 8A (O III),1981-05-01,European Southern Observatory
75646,ESJ3612C  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-05-06,European Southern Observatory
75648,ESJ3613C  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1981-05-07,European Southern Observatory
75652,ESJ4018c  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-18,European Southern Observatory
75653,ESJ4018C  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-18,European Southern Observatory
75661,ESJ4026c  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-18,European Southern Observatory
75662,ESJ4026C  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-18,European Southern Observatory
75671,ESJ4034c  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-20,European Southern Observatory
75672,ESJ4034C  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-20,European Southern Observatory
75679,ESJ4042c  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-21,European Southern Observatory
75680,ESJ4042C  ,Kodak IIIa-J (hyp.-sens.),GG13(=385),1983-01-21,European Southern Observatory
