plate_id,plate_num,emulsion,filter,date_orig,observatory
70372,0003      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-16,Thüringer Landesternwarte Tautenburg
70373,0004      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-16,Thüringer Landesternwarte Tautenburg
70374,0005      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-17,Thüringer Landesternwarte Tautenburg
70375,0010      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-22,Thüringer Landesternwarte Tautenburg
70376,0011      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-24,Thüringer Landesternwarte Tautenburg
70377,0012      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-24,Thüringer Landesternwarte Tautenburg
70378,0014      ,blue-sensitive plate (O; AS; ZU),without filter,1960-11-26,Thüringer Landesternwarte Tautenburg
70379,0034      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-12,Thüringer Landesternwarte Tautenburg
70380,0035      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-12,Thüringer Landesternwarte Tautenburg
70381,0043      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-17,Thüringer Landesternwarte Tautenburg
70382,0048      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-18,Thüringer Landesternwarte Tautenburg
70383,0049      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-18,Thüringer Landesternwarte Tautenburg
70384,0053      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-19,Thüringer Landesternwarte Tautenburg
70385,0054      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-19,Thüringer Landesternwarte Tautenburg
70386,0061      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-19,Thüringer Landesternwarte Tautenburg
70387,0062      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-19,Thüringer Landesternwarte Tautenburg
70388,0063      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-19,Thüringer Landesternwarte Tautenburg
70389,0064      ,blue-sensitive plate (O; AS; ZU),without filter,1961-01-19,Thüringer Landesternwarte Tautenburg
70390,0080      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-05,Thüringer Landesternwarte Tautenburg
70391,0086      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-14,Thüringer Landesternwarte Tautenburg
70392,0088      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-14,Thüringer Landesternwarte Tautenburg
70393,0089      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-14,Thüringer Landesternwarte Tautenburg
70394,0092      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-14,Thüringer Landesternwarte Tautenburg
70395,0093      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-14,Thüringer Landesternwarte Tautenburg
70396,0094      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-15,Thüringer Landesternwarte Tautenburg
70397,0095      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-15,Thüringer Landesternwarte Tautenburg
70398,0096      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-15,Thüringer Landesternwarte Tautenburg
70399,0097      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-15,Thüringer Landesternwarte Tautenburg
70400,0098      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-15,Thüringer Landesternwarte Tautenburg
70401,0099      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-16,Thüringer Landesternwarte Tautenburg
70402,0100      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-16,Thüringer Landesternwarte Tautenburg
70403,0107      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-17,Thüringer Landesternwarte Tautenburg
70404,0108      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-17,Thüringer Landesternwarte Tautenburg
70405,0109      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-17,Thüringer Landesternwarte Tautenburg
70406,0111      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-17,Thüringer Landesternwarte Tautenburg
70407,0112      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-17,Thüringer Landesternwarte Tautenburg
70408,0113      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-18,Thüringer Landesternwarte Tautenburg
70409,0114      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-18,Thüringer Landesternwarte Tautenburg
70410,0116      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-19,Thüringer Landesternwarte Tautenburg
70411,0122      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-21,Thüringer Landesternwarte Tautenburg
70412,0123      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-22,Thüringer Landesternwarte Tautenburg
70413,0124      ,blue-sensitive plate (O; AS; ZU),without filter,1961-02-22,Thüringer Landesternwarte Tautenburg
70414,0135      ,blue-sensitive plate (O; AS; ZU),without filter,1961-03-06,Thüringer Landesternwarte Tautenburg
70415,0145      ,blue-sensitive plate (O; AS; ZU),without filter,1961-03-09,Thüringer Landesternwarte Tautenburg
70416,0160      ,blue-sensitive plate (O; AS; ZU),without filter,1961-04-09,Thüringer Landesternwarte Tautenburg
70417,0192      ,blue-sensitive plate (O; AS; ZU),without filter,1961-08-06,Thüringer Landesternwarte Tautenburg
70418,0194      ,blue-sensitive plate (O; AS; ZU),without filter,1961-08-06,Thüringer Landesternwarte Tautenburg
70419,0197      ,blue-sensitive plate (O; AS; ZU),without filter,1961-08-07,Thüringer Landesternwarte Tautenburg
70420,0202      ,blue-sensitive plate (O; AS; ZU),without filter,1961-08-31,Thüringer Landesternwarte Tautenburg
70421,0203      ,blue-sensitive plate (O; AS; ZU),without filter,1961-08-31,Thüringer Landesternwarte Tautenburg
70422,0205      ,blue-sensitive plate (O; AS; ZU),without filter,1961-09-01,Thüringer Landesternwarte Tautenburg
70423,0206      ,blue-sensitive plate (O; AS; ZU),without filter,1961-09-01,Thüringer Landesternwarte Tautenburg
70424,0207      ,blue-sensitive plate (O; AS; ZU),without filter,1961-09-01,Thüringer Landesternwarte Tautenburg
70425,0245      ,blue-sensitive plate (O; AS; ZU),without filter,1961-12-17,Thüringer Landesternwarte Tautenburg
70426,0247      ,ORWO ZU or AS or KODAK O,UG2,1961-12-26,Thüringer Landesternwarte Tautenburg
70427,0257      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-02,Thüringer Landesternwarte Tautenburg
70428,0258      ,ORWO ZU or AS or KODAK O,UG2,1962-01-03,Thüringer Landesternwarte Tautenburg
70429,0261      ,ORWO ZU or AS or KODAK O,UG2,1962-01-03,Thüringer Landesternwarte Tautenburg
70430,0262      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-03,Thüringer Landesternwarte Tautenburg
70431,0265      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-01-03,Thüringer Landesternwarte Tautenburg
70432,0266      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-04,Thüringer Landesternwarte Tautenburg
70433,0268      ,ORWO ZU or AS or KODAK O,UG2,1962-01-05,Thüringer Landesternwarte Tautenburg
70434,0270      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-01-05,Thüringer Landesternwarte Tautenburg
70435,0271      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-05,Thüringer Landesternwarte Tautenburg
70436,0272      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-05,Thüringer Landesternwarte Tautenburg
70437,0275      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-10,Thüringer Landesternwarte Tautenburg
70438,0276      ,ORWO ZU or AS or KODAK O,UG2,1962-01-10,Thüringer Landesternwarte Tautenburg
70439,0284      ,red-sensitive plate (E; NP27; ZP3; APS; H alpha),"with filter, but not U,B,V,R,I",1962-01-15,Thüringer Landesternwarte Tautenburg
70440,0288      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-31,Thüringer Landesternwarte Tautenburg
70441,0289      ,blue-sensitive plate (O; AS; ZU),without filter,1962-01-31,Thüringer Landesternwarte Tautenburg
70442,0290      ,blue-sensitive plate (O; AS; ZU),without filter,1962-02-03,Thüringer Landesternwarte Tautenburg
70443,0291      ,blue-sensitive plate (O; AS; ZU),without filter,1962-02-03,Thüringer Landesternwarte Tautenburg
70444,0292      ,ORWO ZU or AS or KODAK O,GG13,1962-02-03,Thüringer Landesternwarte Tautenburg
70445,0293      ,blue-sensitive plate (O; AS; ZU),without filter,1962-02-05,Thüringer Landesternwarte Tautenburg
70446,0294      ,ORWO ZU or AS or KODAK O,GG13,1962-02-05,Thüringer Landesternwarte Tautenburg
70447,0295      ,blue-sensitive plate (O; AS; ZU),without filter,1962-02-08,Thüringer Landesternwarte Tautenburg
70448,0296      ,blue-sensitive plate (O; AS; ZU),without filter,1962-02-09,Thüringer Landesternwarte Tautenburg
70449,0297      ,blue-sensitive plate (O; AS; ZU),without filter,1962-02-09,Thüringer Landesternwarte Tautenburg
70450,0299      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-09,Thüringer Landesternwarte Tautenburg
70451,0300      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-09,Thüringer Landesternwarte Tautenburg
70452,0301      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70453,0302      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70454,0303      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70455,0306      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70456,0307      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70457,0308      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70458,0309      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-02-10,Thüringer Landesternwarte Tautenburg
70459,0315      ,blue-sensitive plate (O; AS; ZU),without filter,1962-03-08,Thüringer Landesternwarte Tautenburg
70460,0317      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-03-09,Thüringer Landesternwarte Tautenburg
70461,0318      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-03-09,Thüringer Landesternwarte Tautenburg
70462,0320      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-03-09,Thüringer Landesternwarte Tautenburg
70463,0321      ,blue-sensitive plate (O; AS; ZU),without filter,1962-03-09,Thüringer Landesternwarte Tautenburg
70464,0322      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-03-09,Thüringer Landesternwarte Tautenburg
70465,0324      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),without filter,1962-03-10,Thüringer Landesternwarte Tautenburg
70466,0329      ,ORWO ZU or AS or KODAK O,UG2,1962-08-07,Thüringer Landesternwarte Tautenburg
70467,0330      ,ORWO ZU or AS or KODAK O,UG2,1962-08-07,Thüringer Landesternwarte Tautenburg
70468,0332      ,,without filter,1962-08-08,Thüringer Landesternwarte Tautenburg
70469,0338      ,ORWO ZU or AS or KODAK O,GG13,1962-08-08,Thüringer Landesternwarte Tautenburg
70470,0339      ,ORWO ZU or AS or KODAK O,GG13,1962-08-08,Thüringer Landesternwarte Tautenburg
70471,0340      ,ORWO ZU or AS or KODAK O,GG13,1962-08-08,Thüringer Landesternwarte Tautenburg
70472,0344      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-08,Thüringer Landesternwarte Tautenburg
70473,0349      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-09,Thüringer Landesternwarte Tautenburg
70474,0350      ,ORWO ZU or AS or KODAK O,GG13,1962-08-09,Thüringer Landesternwarte Tautenburg
70475,0351      ,ORWO ZU or AS or KODAK O,UG2,1962-08-09,Thüringer Landesternwarte Tautenburg
70476,0352      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-09,Thüringer Landesternwarte Tautenburg
70477,0353      ,ORWO ZU or AS or KODAK O,GG13,1962-08-09,Thüringer Landesternwarte Tautenburg
70478,0354      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-09,Thüringer Landesternwarte Tautenburg
70479,0355      ,ORWO ZU or AS or KODAK O,GG13,1962-08-09,Thüringer Landesternwarte Tautenburg
70480,0357      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-09,Thüringer Landesternwarte Tautenburg
70481,0358      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-09,Thüringer Landesternwarte Tautenburg
70482,0359      ,ORWO ZU or AS or KODAK O,UG2,1962-08-09,Thüringer Landesternwarte Tautenburg
70483,0360      ,ORWO ZU or AS or KODAK O,UG2,1962-08-10,Thüringer Landesternwarte Tautenburg
70484,0362      ,ORWO ZU or AS or KODAK O,GG13,1962-08-10,Thüringer Landesternwarte Tautenburg
70485,0363      ,ORWO ZU or AS or KODAK O,UG2,1962-08-10,Thüringer Landesternwarte Tautenburg
70486,0364      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-10,Thüringer Landesternwarte Tautenburg
70487,0365      ,ORWO ZU or AS or KODAK O,GG13,1962-08-10,Thüringer Landesternwarte Tautenburg
70488,0366      ,ORWO ZU or AS or KODAK O,UG2,1962-08-11,Thüringer Landesternwarte Tautenburg
70489,0367      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-11,Thüringer Landesternwarte Tautenburg
70490,0368      ,ORWO ZU or AS or KODAK O,GG13,1962-08-11,Thüringer Landesternwarte Tautenburg
70491,0375      ,ORWO ZU or AS or KODAK O,UG2,1962-08-12,Thüringer Landesternwarte Tautenburg
70492,0376      ,ORWO ZU or AS or KODAK O,GG13,1962-08-12,Thüringer Landesternwarte Tautenburg
70493,0377      ,ORWO ZU or AS or KODAK O,UG2,1962-08-12,Thüringer Landesternwarte Tautenburg
70494,0381      ,ORWO ZU or AS or KODAK O,UG2,1962-08-13,Thüringer Landesternwarte Tautenburg
70495,0382      ,ORWO ZU or AS or KODAK O,GG13,1962-08-13,Thüringer Landesternwarte Tautenburg
70496,0383      ,ORWO ZU or AS or KODAK O,GG13,1962-08-20,Thüringer Landesternwarte Tautenburg
70497,0384      ,ORWO ZU or AS or KODAK O,UG2,1962-08-20,Thüringer Landesternwarte Tautenburg
70498,0386      ,ORWO ZU or AS or KODAK O,UG2,1962-08-21,Thüringer Landesternwarte Tautenburg
70499,0387      ,blue-sensitive plate (O; AS; ZU),without filter,1962-08-21,Thüringer Landesternwarte Tautenburg
70500,0389      ,ORWO ZU or AS or KODAK O,GG13,1962-08-22,Thüringer Landesternwarte Tautenburg
70501,0392      ,ORWO ZU or AS or KODAK O,GG13,1962-08-25,Thüringer Landesternwarte Tautenburg
70502,0402      ,ORWO ZU or AS or KODAK O,GG13,1962-08-26,Thüringer Landesternwarte Tautenburg
70503,0403      ,ORWO ZU or AS or KODAK O,UG2,1962-08-26,Thüringer Landesternwarte Tautenburg
70504,0406      ,ORWO ZU or AS or KODAK O,UG2,1962-08-26,Thüringer Landesternwarte Tautenburg
70505,0411      ,ORWO ZU or AS or KODAK O,GG13,1962-08-26,Thüringer Landesternwarte Tautenburg
70506,0413      ,ORWO ZU or AS or KODAK O,UG2,1962-08-27,Thüringer Landesternwarte Tautenburg
70507,0425      ,red-sensitive plate (E; NP27; ZP3; APS; H alpha),"with filter, but not U,B,V,R,I",1962-08-27,Thüringer Landesternwarte Tautenburg
70508,0426      ,ORWO ZU or AS or KODAK O,UG2,1962-08-27,Thüringer Landesternwarte Tautenburg
70509,0428      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-08-27,Thüringer Landesternwarte Tautenburg
70510,0429      ,ORWO ZU or AS or KODAK O,UG2,1962-08-29,Thüringer Landesternwarte Tautenburg
70511,0434      ,ORWO ZU or AS or KODAK O,GG13,1962-08-29,Thüringer Landesternwarte Tautenburg
70512,0442      ,ORWO ZU or AS or KODAK O,GG13,1962-08-30,Thüringer Landesternwarte Tautenburg
70513,0443      ,ORWO ZU or AS or KODAK O,GG13,1962-08-30,Thüringer Landesternwarte Tautenburg
70514,0447      ,ORWO ZU or AS or KODAK O,GG13,1962-08-30,Thüringer Landesternwarte Tautenburg
70515,0448      ,red-sensitive plate (E; NP27; ZP3; APS; H alpha),"with filter, but not U,B,V,R,I",1962-08-30,Thüringer Landesternwarte Tautenburg
70516,0451      ,red-sensitive plate (E; NP27; ZP3; APS; H alpha),"with filter, but not U,B,V,R,I",1962-08-31,Thüringer Landesternwarte Tautenburg
70517,0457      ,ORWO ZU or AS or KODAK O,GG13,1962-09-01,Thüringer Landesternwarte Tautenburg
70518,0458      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-01,Thüringer Landesternwarte Tautenburg
70519,0463      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-02,Thüringer Landesternwarte Tautenburg
70520,0464      ,ORWO ZU or AS or KODAK O,GG13,1962-09-02,Thüringer Landesternwarte Tautenburg
70521,0465      ,red-sensitive plate (E; NP27; ZP3; APS; H alpha),"with filter, but not U,B,V,R,I",1962-09-02,Thüringer Landesternwarte Tautenburg
70522,0466      ,ORWO ZU or AS or KODAK O,GG13,1962-09-02,Thüringer Landesternwarte Tautenburg
70523,0467      ,ORWO ZU or AS or KODAK O,UG2,1962-09-02,Thüringer Landesternwarte Tautenburg
70524,0468      ,ORWO ZU or AS or KODAK O,GG13,1962-09-02,Thüringer Landesternwarte Tautenburg
70525,0470      ,ORWO ZU or AS or KODAK O,GG13,1962-09-03,Thüringer Landesternwarte Tautenburg
70526,0471      ,ORWO ZU or AS or KODAK O,UG2,1962-09-03,Thüringer Landesternwarte Tautenburg
70527,0472      ,ORWO ZU or AS or KODAK O,GG13,1962-09-03,Thüringer Landesternwarte Tautenburg
70528,0473      ,ORWO ZU or AS or KODAK O,GG13,1962-09-03,Thüringer Landesternwarte Tautenburg
70529,0474      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-03,Thüringer Landesternwarte Tautenburg
70530,0475      ,ORWO ZU or AS or KODAK O,GG13,1962-09-03,Thüringer Landesternwarte Tautenburg
70531,0476      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-03,Thüringer Landesternwarte Tautenburg
70532,0478      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-03,Thüringer Landesternwarte Tautenburg
70533,0479      ,ORWO ZU or AS or KODAK O,GG13,1962-09-04,Thüringer Landesternwarte Tautenburg
70534,0480      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-04,Thüringer Landesternwarte Tautenburg
70535,0481      ,ORWO ZU or AS or KODAK O,GG13,1962-09-04,Thüringer Landesternwarte Tautenburg
70536,0482      ,ORWO ZU or AS or KODAK O,GG13,1962-09-04,Thüringer Landesternwarte Tautenburg
70537,0483      ,ORWO ZU or AS or KODAK O,GG13,1962-09-05,Thüringer Landesternwarte Tautenburg
70538,0484      ,ORWO ZU or AS or KODAK O,GG13,1962-09-05,Thüringer Landesternwarte Tautenburg
70539,0485      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-05,Thüringer Landesternwarte Tautenburg
70540,0486      ,ORWO ZU or AS or KODAK O,GG13,1962-09-05,Thüringer Landesternwarte Tautenburg
70541,0487      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-05,Thüringer Landesternwarte Tautenburg
70542,0488      ,ORWO ZU or AS or KODAK O,GG13,1962-09-05,Thüringer Landesternwarte Tautenburg
70543,0489      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-05,Thüringer Landesternwarte Tautenburg
70544,0490      ,blue-sensitive plate (O; AS; ZU),without filter,1962-09-05,Thüringer Landesternwarte Tautenburg
70545,0491      ,ORWO ZU or AS or KODAK O,UG2,1962-09-06,Thüringer Landesternwarte Tautenburg
70546,0497      ,ORWO ZU or AS or KODAK O,GG13,1962-09-10,Thüringer Landesternwarte Tautenburg
70547,0501      ,ORWO ZU or AS or KODAK O,UG2,1962-09-13,Thüringer Landesternwarte Tautenburg
70548,0502      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-13,Thüringer Landesternwarte Tautenburg
70549,0505      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-13,Thüringer Landesternwarte Tautenburg
70550,0507      ,ORWO ZU or AS or KODAK O,UG2,1962-09-13,Thüringer Landesternwarte Tautenburg
70551,0508      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-13,Thüringer Landesternwarte Tautenburg
70552,0510      ,ORWO ZU or AS or KODAK O,UG2,1962-09-13,Thüringer Landesternwarte Tautenburg
70553,0513      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-13,Thüringer Landesternwarte Tautenburg
70554,0515      ,ORWO ZU or AS or KODAK O,UG2,1962-09-14,Thüringer Landesternwarte Tautenburg
70555,0519      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-14,Thüringer Landesternwarte Tautenburg
70556,0520      ,ORWO ZU or AS or KODAK O,GG13,1962-09-14,Thüringer Landesternwarte Tautenburg
70557,0521      ,ORWO ZU or AS or KODAK O,UG2,1962-09-14,Thüringer Landesternwarte Tautenburg
70558,0522      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-14,Thüringer Landesternwarte Tautenburg
70559,0524      ,ORWO ZU or AS or KODAK O,UG2,1962-09-14,Thüringer Landesternwarte Tautenburg
70560,0525      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-14,Thüringer Landesternwarte Tautenburg
70561,0526      ,ORWO ZU or AS or KODAK O,GG13,1962-09-14,Thüringer Landesternwarte Tautenburg
70562,0532      ,ORWO ZU or AS or KODAK O,UG2,1962-09-24,Thüringer Landesternwarte Tautenburg
70563,0533      ,ORWO ZU or AS or KODAK O,GG13,1962-09-24,Thüringer Landesternwarte Tautenburg
70564,0534      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-24,Thüringer Landesternwarte Tautenburg
70565,0535      ,ORWO ZU or AS or KODAK O,UG2,1962-09-24,Thüringer Landesternwarte Tautenburg
70566,0536      ,ORWO ZU or AS or KODAK O,GG13,1962-09-25,Thüringer Landesternwarte Tautenburg
70567,0537      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-25,Thüringer Landesternwarte Tautenburg
70568,0538      ,ORWO ZU or AS or KODAK O,UG2,1962-09-25,Thüringer Landesternwarte Tautenburg
70569,0540      ,ORWO ZU or AS or KODAK O,GG13,1962-09-25,Thüringer Landesternwarte Tautenburg
70570,0541      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-25,Thüringer Landesternwarte Tautenburg
70571,0543      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-25,Thüringer Landesternwarte Tautenburg
70572,0545      ,ORWO ZU or AS or KODAK O,GG13,1962-09-25,Thüringer Landesternwarte Tautenburg
70573,0547      ,ORWO ZU or AS or KODAK O,GG13,1962-09-26,Thüringer Landesternwarte Tautenburg
70574,0548      ,ORWO ZU or AS or KODAK O,GG13,1962-09-26,Thüringer Landesternwarte Tautenburg
70575,0549      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-26,Thüringer Landesternwarte Tautenburg
70576,0550      ,ORWO ZU or AS or KODAK O,GG13,1962-09-26,Thüringer Landesternwarte Tautenburg
70577,0552      ,ORWO ZU or AS or KODAK O,GG13,1962-09-26,Thüringer Landesternwarte Tautenburg
70578,0553      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-26,Thüringer Landesternwarte Tautenburg
70579,0554      ,ORWO ZU or AS or KODAK O,GG13,1962-09-26,Thüringer Landesternwarte Tautenburg
70580,0555      ,ORWO ZU or AS or KODAK O,UG2,1962-09-26,Thüringer Landesternwarte Tautenburg
70581,0564      ,ORWO ZU or AS or KODAK O,UG2,1962-09-26,Thüringer Landesternwarte Tautenburg
70582,0567      ,ORWO ZU or AS or KODAK O,GG13,1962-09-27,Thüringer Landesternwarte Tautenburg
70583,0568      ,ORWO ZU or AS or KODAK O,UG2,1962-09-27,Thüringer Landesternwarte Tautenburg
70584,0569      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-27,Thüringer Landesternwarte Tautenburg
70585,0571      ,ORWO ZU or AS or KODAK O,GG13,1962-09-27,Thüringer Landesternwarte Tautenburg
70586,0575      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-27,Thüringer Landesternwarte Tautenburg
70587,0576      ,ORWO ZU or AS or KODAK O,GG13,1962-09-27,Thüringer Landesternwarte Tautenburg
70588,0577      ,ORWO ZU or AS or KODAK O,UG2,1962-09-27,Thüringer Landesternwarte Tautenburg
70589,0578      ,ORWO ZU or AS or KODAK O,GG13,1962-09-28,Thüringer Landesternwarte Tautenburg
70590,0579      ,ORWO ZU or AS or KODAK O,UG2,1962-09-28,Thüringer Landesternwarte Tautenburg
70591,0580      ,yellow-sensitive plate (D; G; ZP1; ZO; AP; RO),"with filter, but not U,B,V,R,I",1962-09-30,Thüringer Landesternwarte Tautenburg
70592,0581      ,ORWO ZU or AS or KODAK O,GG13,1962-09-29,Thüringer Landesternwarte Tautenburg
70593,0582      ,ORWO ZU or AS or KODAK O,GG13,1962-09-30,Thüringer Landesternwarte Tautenburg
70594,0588      ,blue-sensitive plate (O; AS; ZU),without filter,1962-09-30,Thüringer Landesternwarte Tautenburg
70595,0591      ,blue-sensitive plate (O; AS; ZU),without filter,1962-09-30,Thüringer Landesternwarte Tautenburg
70596,0599      ,ORWO ZU or AS or KODAK O,GG13,1962-09-30,Thüringer Landesternwarte Tautenburg
70597,0602      ,ORWO ZU or AS or KODAK O,GG13,1962-09-30,Thüringer Landesternwarte Tautenburg
70598,0604      ,ORWO ZU or AS or KODAK O,GG13,1962-10-01,Thüringer Landesternwarte Tautenburg
70599,0605      ,ORWO ZU or AS or KODAK O,GG13,1962-10-01,Thüringer Landesternwarte Tautenburg
70600,0606      ,ORWO ZU or AS or KODAK O,UG2,1962-10-01,Thüringer Landesternwarte Tautenburg
